date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,rate,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
1994-03-18,8.855083306301433,-0.002222543114419384,0.005321305694709011,0.01975916880202,0.022907061465437417,0.021480645371308782,1.1905629121732093,3.34,214.51214654615512,133.6928474021328,348.2049939482879,0.6160513211307143,0.5713245053921489,0.5713245053921489,0,1,0
1994-03-21,8.759007626995924,-0.010849777013067663,-0.013048206030293663,0.00014529716818345584,0.0024272434372281104,0.013745981454086564,1.1764162046511881,3.34,207.44351066276153,133.71056700968532,341.1540776724469,0.6080639928974696,0.5883005544185743,0.5883005544185743,0,1,0
1994-03-22,8.709803784228967,-0.005617513405891672,-0.016406341651137524,-0.005232113012103468,-0.01114850590253924,0.0066921875030390154,1.1694004680286882,3.34,201.447071395107,136.14386069665517,337.59093209176217,0.5967194383655742,0.5967194383655742,0.5967194383655742,0,0,0
1994-03-23,8.70619800940287,-0.0004139903625184349,-0.0060291781719986615,-0.011581704237483725,-0.0035682239394796422,4.8696679830539935e-05,1.1685094549471857,3.34,201.11310782429,136.16190516073164,337.27501298502165,0.5962881923696536,0.0,0.0,0,0,0
1994-03-24,8.566644620858762,-0.016029199932437566,-0.016436554360665045,-0.03472337998668307,-0.022174817086977883,-0.012203150301253851,1.1493789522417,3.34,191.36235065236403,136.17995201641565,327.5423026687797,0.5842370560784486,0.0,0.0,0,0,0
1994-03-25,8.480536439726272,-0.010051564520702327,-0.025919645915803757,-0.042297384860131904,-0.024184308094311713,-0.0072743194498394725,1.13742982538091,3.34,185.51460291499671,136.19800126402419,321.7126041790209,0.5766469840011765,0.0,0.0,0,0,0
1994-03-28,8.35455697142142,-0.014855129648958632,-0.024757376875531145,-0.04617539712238139,-0.037881883412310025,-0.030827896181522374,1.1193634131283279,3.34,177.1732723043442,136.21605290387427,313.38932520821845,0.5653455879093164,0.0,0.0,0,0,0
1994-03-29,8.122956973450181,-0.027721397886623755,-0.04216472257592618,-0.06737773035041295,-0.0724820022925321,-0.07077179920282761,1.0879542525478743,3.34,162.37116550343987,136.23410693628298,298.60527243972285,0.543765232866799,0.0,0.0,0,0,0
1994-03-30,8.064632869854913,-0.007180156657963344,-0.03470251056498341,-0.0736906211936661,-0.0789186532760805,-0.0718592161536008,1.0797665796232827,3.34,158.80746424925482,136.2521633615674,295.0596276108222,0.5382215979026407,0.0,0.0,0,0,0
1994-03-31,8.122108441625192,0.0071268677319606955,-0.00010446095279859069,-0.05189151632964639,-0.07789363678622141,-0.06178647085413491,1.0870833944381406,3.34,162.13532739184777,136.2702221800447,298.4055495718925,0.5433388474995027,0.0,0.0,0,0,0
1994-04-04,7.962194819962338,-0.019688683401874907,-0.012702134312335689,-0.061121324511479225,-0.10283187363848734,-0.08023617346353218,1.0641971015336649,3.34,152.49511332665602,136.28828339203207,288.7833967186881,0.5280605293080811,0.0,0.0,0,0,0
1994-04-05,8.256784228465932,0.03699851801729559,0.01658138250783958,-0.01170292372054449,-0.06756560691074931,-0.05504986337866835,1.103186670986236,3.34,169.35085111406866,136.30634699784673,305.65719811191536,0.5540548436620211,0.0,0.0,0,0,0
1994-04-06,8.245119666642935,-0.0014127245547705947,0.03553352474763183,0.015039189988577117,-0.05866965554056003,-0.06390555937260023,1.1012447021279117,3.34,168.5628992057262,136.32441299780598,304.8873122035322,0.5528695109923087,0.0,0.0,0,0,0
1994-04-07,8.291990855941348,0.005684719105780722,0.0042639636087422605,0.028191982171474228,-0.04797041800690871,-0.05097458537703037,1.1071194532898454,3.34,171.3662161152301,136.34248139222714,307.70869750745726,0.5569105374770145,0.0,0.0,0,0,0
1994-04-08,8.163253497395248,-0.015525506574076586,-0.009929045612144582,0.005065809705173452,-0.06236298685387487,-0.06821921562847577,1.0895514647408162,3.34,163.31654590797925,136.36055218142755,299.6770980894068,0.5449750646586106,0.0,0.0,0,0,0
1994-04-11,8.140984553100383,-0.002727949622288506,-0.018211103396570505,0.02245483025481798,-0.049688073522035414,-0.06325495669545367,1.0854449236275865,3.34,161.91254454224355,136.37862536572462,298.2911699079682,0.5428003269161419,0.0,0.0,0,0,0
1994-04-12,7.963042704547186,-0.02185753423219927,-0.024525857602234913,-0.03557577814690238,-0.0610213444464357,-0.0829690101565258,1.0613501959592648,3.34,151.23252283246907,136.3967009454358,287.6292237779049,0.5257898375070693,0.0,0.0,0,0,0
1994-04-13,7.788918925586368,-0.021866488153000407,-0.0432460748718575,-0.055329790166928294,-0.06770413413541132,-0.11062406094499322,1.037780823589937,3.34,141.25291250159788,136.4147789208786,277.6676914224765,0.5087120931425867,0.0,0.0,0,0,0
1994-04-14,7.754984772228365,-0.004356721861172641,-0.02612794380720973,-0.0647620207309092,-0.045300277032677916,-0.11428431608739842,1.0328998299408598,3.34,139.34866891992283,136.43285929237052,275.7815282122933,0.5052864483826266,0.0,0.0,0,0,0
1994-04-15,7.768558692467623,0.0017503477618510122,-0.0026139998776802953,-0.04835018354551468,-0.036712666548529005,-0.11803228745235272,1.0343475884672932,3.34,140.02206968612307,136.45094206022912,276.4730117463522,0.5064583656888185,0.0,0.0,0,0,0
1994-04-18,7.644911230391174,-0.015916396718008596,-0.014193908185529791,-0.060935298362688295,-0.05875287367359172,-0.13858291088604902,1.0168219139543149,3.34,133.28061223156675,136.46902722477205,269.7496394563388,0.49409004772048754,0.0,0.0,0,0,0
1994-04-19,7.57916392961757,-0.008600139202694201,-0.02437965269332265,-0.04820754944719896,-0.048106194209724173,-0.14408891848322825,1.007726198538997,3.34,129.78785463513807,136.48711478631694,266.274969421455,0.4874204095004976,0.0,0.0,0,0,0
1994-04-20,7.537170989262666,-0.00554057686901388,-0.014093066339371352,-0.03232129371596326,-0.08715417761824762,-0.13949487085357304,1.0017939743517492,3.34,127.57741447953563,136.5052047451815,264.0826192247171,0.48309659626245816,0.0,0.0,0,0,0
1994-04-21,7.784040676642858,0.032753627021581355,0.027031576164315174,0.003746739067566729,-0.055921443064732235,-0.10628977764831038,1.0342462204588785,3.34,140.05494481029194,136.52329710168345,276.5782419119754,0.5063845364049506,0.0,0.0,0,0,0
1994-04-22,7.82773068064774,0.005612766661918789,0.038550232149303865,0.007616855393972832,-0.0559889878509644,-0.10090137254015674,1.0396891677679563,3.34,142.35393553846305,136.5413918561406,278.89532739460367,0.5104206544738886,0.7523729986784525,0.7523729986784525,1,0,0
1994-04-25,7.948833194489364,0.015470960714198068,0.021170562268641335,0.03975480616308458,-0.026266525102313865,-0.07211825092698498,1.0546720163929098,3.34,148.89896924019934,136.55948900887074,285.4584582490701,0.5216134429980037,0.7343935803285083,0.7343935803285083,1,0,0
1994-04-26,7.963042704547186,0.0017876221214043753,0.017286239067214382,0.05064922443879438,-0.02185753423219927,-0.0610213444464357,1.0561895903277327,3.34,149.63516512627263,136.57758856019177,286.2127536864644,0.5228109621215289,0.7325724916067208,0.7325724916067208,1,0,0
1994-04-28,7.899204762189842,-0.008016777596946634,-0.00624348644451711,0.048033111288429575,-0.008016777596946634,-0.05450345371863641,1.0469930688790876,3.34,145.9755845904267,136.59569051042158,282.5712751008483,0.5165973948991409,0.7436083173450949,0.7436083173450949,1,0,0
1994-04-29,7.916171515248774,0.002147906475363781,-0.005886090410095024,0.016974582237525127,0.01633764465622889,-0.025456919060052208,1.048876677445084,3.34,146.85503895322742,136.61379485987814,283.46883381310556,0.518064144751979,0.7413479870658993,0.7413479870658993,1,0,0
1994-05-02,8.05551325626674,0.017602162958389123,0.019787877233551576,0.029099439532601856,0.038752943154009456,-0.001130815715401079,1.0662249610701457,3.34,154.5455631573624,136.63190160887942,291.1774647662418,0.5307607279341898,0.7205300467158251,0.7205300467158251,1,0,0
1994-05-03,7.997189152671472,-0.0072402715680339735,0.010234446950351472,0.006083403312027169,0.029430228856419438,-0.01538015527021519,1.058136743678807,3.34,151.12575733412424,136.65001075774347,287.7757680918677,0.5251510866817661,0.7302359075854317,0.7302359075854317,1,0,0
1994-05-04,8.00694500331835,0.0012199099534391245,-0.006029194093946422,0.005513256728624016,0.04735617746455523,0.0056203326303718715,1.059058795031804,3.34,210.19621082297246,78.08759390760034,288.2838047305728,0.7291294459618353,0.7291294459618353,0.7291294459618353,0,0,0
1994-05-05,8.02179139767502,0.0018541896254460344,0.0030763615232647368,0.015518857806035014,0.058400566628169504,-0.028460575484188455,1.0606531554892946,3.34,211.27743571742286,78.09794361250715,289.37537932993,0.730115451448051,0.0,0.0,0,0,0
1994-05-06,7.944167240312137,-0.00967666117388466,-0.00784041391319612,0.003536523306681083,0.05399854290545769,-0.03650067415617442,1.050023940160179,3.34,205.05863962637218,78.10829468916056,283.1669343155327,0.724161668529686,0.0,0.0,0,0,0
1994-05-09,7.804825499294169,-0.017540131873217346,-0.02704706313401961,-0.03112002289581617,0.0026701842288259225,-0.05875131378107068,1.0305294693117606,3.34,194.18748556670758,78.11864713774239,272.30613270444996,0.7131219691532648,0.0,0.0,0,0,0
1994-05-10,7.847666971474061,0.005489100580630124,-0.012147310840636916,-0.01869684189568821,0.002546880014102859,-0.03865940534884593,1.0358254592241822,3.34,197.3030444064439,78.12900095843446,275.4320453648784,0.7163401925330324,0.0,0.0,0,0,0
1994-05-11,7.745016626815205,-0.01308036452514938,-0.007663063381029178,-0.03271264838144805,-0.02564106739784877,-0.04863882540280451,1.0219206365054614,3.34,189.48173000749034,78.13935615141864,267.62108615890895,0.7080224235207656,0.0,0.0,0,0,0
1994-05-12,7.7759818896459585,0.003998088619144413,-0.009134572362547333,-0.030642720041349603,-0.02349112290888611,-0.02349112290888611,1.0256492192957265,3.34,191.67458366516678,78.1497127168768,269.8242963820436,0.7103681404352674,0.0,0.0,0,0,0
1994-05-13,7.737381782110728,-0.004964017159894363,-0.000985775121262189,-0.0260298470495548,-0.02048598370986554,-0.006616726142358753,1.0202026290794832,3.34,188.74153704893502,78.16007065499088,266.9016077039259,0.7071577375371456,0.0,0.0,0,0,0
1994-05-16,7.64554746744988,-0.011868913444748719,-0.016774013114634112,-0.020407635232676635,-0.03418622844105834,-0.014111865850516492,1.0070415649799476,3.34,181.94527822982369,78.17042996594277,260.11570819576644,0.699478241786495,0.0,0.0,0,0,0
1994-05-17,7.645759762216163,2.7767111143717216e-05,-0.01184147589904383,-0.02572831008143206,-0.05086621808136338,-0.015807170301812334,1.0067189729351438,3.34,181.8846718401181,78.18079064991446,260.0654624900326,0.6993803410058308,0.0,0.0,0,0,0
1994-05-18,7.817338592942155,0.022441043933122407,0.02246943416722713,0.009337870996500408,-0.022489221687252092,0.022554527757696174,1.0289525009065597,3.34,194.04888798916258,78.19115270708791,272.2400406962505,0.7127859939077477,0.0,0.0,0,0,0
1994-05-19,7.883509836008183,0.00846467660052097,0.031095676713115417,0.013828214608550216,-0.015416012881193986,0.04015560412954011,1.0373010472461668,3.34,198.89372356884664,78.20151613764513,277.0952397064918,0.7177810913659913,0.0,0.0,0,0,0
1994-05-20,7.855090168652397,-0.0036049510873923385,0.004829210768013237,0.015212947978580749,-0.020781047618732562,0.04218017341554714,1.0332018512917316,3.34,196.66079957628168,78.21188094176814,274.87268051804983,0.7154614245607712,0.0,0.0,0,0,0
1994-05-23,7.844910375713094,-0.0012959485786588898,-0.004896227834813471,0.026075687727004526,-0.012494307030115226,0.007819807423782299,1.0307856945954061,3.34,195.81464762596215,78.22224711963901,274.03689474560116,0.7145557820152075,0.0,0.0,0,0,0
1994-05-24,7.995704383787777,0.019221890480931814,0.017901031320624927,0.04576976421636614,0.024456521739130377,0.02145879949029328,1.0502336371861398,3.34,207.020198073748,78.23261467143979,285.2528127451878,0.7257428807851095,0.0,0.0,0,0,0
1994-05-25,8.022003045201162,0.0032890987649203396,0.022574211942092415,0.026180835053478013,0.022215019363182043,0.00920510582138312,1.0533211770771924,3.34,208.97588039667386,78.2429835973526,287.2188639940265,0.7275841060391496,0.0,0.0,0,0,0
1994-05-26,7.970253606959239,-0.006450937247260202,-0.0031830562520722694,0.011003191821344682,0.02908153603753494,0.0009055461184372948,1.046161978935177,3.34,204.84628236690574,78.25335389755956,283.0996362644653,0.7235837003179437,0.0,0.0,0,0,0
1994-05-27,7.991674666669255,0.0026876258606516323,-0.00378064909237974,0.017388024209057606,0.027738333252872005,0.011706229584277583,1.0486085296709695,3.34,206.411953538475,78.26372557224282,284.6756791107178,0.7250775836673986,0.0,0.0,0,0,0
1994-05-31,8.034940728381713,0.005413891770758239,0.008116068146939881,0.024223393712301755,0.03845731730066082,0.015003365314174344,1.0528183878773254,3.34,209.67709007440365,78.27409862158454,287.9511886959882,0.728168864396582,0.0,0.0,0,0,0
1994-06-01,8.043000162618755,0.0010030483745293584,0.006422370540628108,0.005915148504849199,0.05198485744297421,-0.0015533577128994391,1.053507568477779,4.25,210.19877550098454,78.28729961043936,288.48607511142393,0.7286271110998964,0.0,0.0,0,0,0
1994-06-02,8.07332854115066,0.0037707793010948176,0.004777609949672801,0.006398089811272545,0.055922340255504466,0.009520768738320307,1.0571120107173884,4.25,212.46617309445645,78.30050282565144,290.7666759201079,0.7307101902999174,0.0,0.0,0,0,0
1994-06-03,8.118291019272954,0.005569261537309522,0.009361041294531747,0.018573739257738975,0.038498067181395035,0.013906179686317133,1.0626293204759547,4.25,215.90378326680792,78.31370826759623,294.21749153440413,0.7338237510653283,0.0,0.0,0,0,0
1994-06-06,8.118714961565377,5.222063257126486e-05,0.005621773000241248,0.015896579902829,0.029835077325950365,0.012082533574539145,1.0615754558510166,4.25,215.82541901268758,78.32691593664929,294.1523349493369,0.7337198905793494,0.72610945297878,0.72610945297878,0,1,0
1994-06-07,8.059118383852697,-0.007340641714214002,-0.007288804414596672,0.003009064570393294,0.025974013132850304,0.014469879606417324,1.0534159954919198,4.25,212.89830561179818,76.40468746384036,289.30299307563854,0.7359008054096963,0.7359008054096963,0.7359008054096963,0,0,0
1994-06-08,7.868451794125371,-0.023658492237729978,-0.030825465436928323,-0.021701897919215285,0.0030008524361424538,0.008152173913043459,1.0281357490162302,4.25,197.68498830124068,76.41757317501977,274.10256147626046,0.72120810267715,0.0,0.0,0,0,0
1994-06-09,7.853605399768701,-0.0018868253558793624,-0.02550067815057333,-0.0272159296208504,-0.01777191566851799,0.0007567125766454463,1.025838623985924,4.25,196.46387332513373,76.4304610593846,272.89433438451834,0.7199265377503542,0.0,0.0,0,0,0
1994-06-10,7.945652009195832,0.011720299753007923,0.009811360238376032,-0.021265437475359583,-0.009517702196710554,0.025905093823294978,1.0375004868915048,4.25,203.26606010945517,76.44335111730135,279.7094112267565,0.7267044008922181,0.0,0.0,0,0,0
1994-06-13,7.88711561083428,-0.007367098168130859,0.004266856986036682,-0.02852660203338908,-0.01043103522482236,0.01429192129887813,1.028782032574062,4.25,198.67034627524666,76.4562433491366,275.12658962438326,0.7221052190792663,0.0,0.0,0,0,0
1994-06-14,8.003763818024819,0.014789716918857332,0.007313661454306342,-0.00686856343229636,0.001512718154804693,0.0344279296815857,1.0436340185533652,4.25,207.3773840401528,76.46913775525698,283.8465217954098,0.7305968828803397,0.0,0.0,0,0,0
1994-06-15,8.012247194554284,0.001059923396335094,0.01586531628218002,0.018274929324250566,-0.0028243560960280467,0.04796252049517569,1.0443765230619357,4.25,207.92871309775418,76.48203433602919,284.4107474337834,0.7310859908561093,0.0,0.0,0,0,0
1994-06-16,8.012671136846707,5.2911783938958123e-05,0.001112891262711857,0.02025384889883708,-0.0037708597735715,0.04798887043819344,1.044068222636812,4.25,207.85367437499457,76.49493309181997,284.34860746681454,0.7309818614084563,0.0,0.0,0,0,0
1994-06-17,7.888388084951693,-0.015510814030978093,-0.015458722951879889,-0.007206950943467572,-0.022907584555280414,0.009088705978999467,1.0275160780553387,4.25,198.07877203739332,76.50783402299616,274.5866060603895,0.7213708449924542,0.0,0.0,0,0,0
1994-06-20,7.801219724468072,-0.011050211975486834,-0.02638962822351021,-0.010890658968941147,-0.03905640904620811,-0.010438258244347964,1.0151010179855942,4.25,191.4128365279459,76.52073712992464,267.9335736578705,0.7144040737961589,0.0,0.0,0,0,0
1994-06-21,7.655940202395606,-0.018622667634498824,-0.029467095185075398,-0.043457506185514694,-0.057000986161059086,-0.025352982840546545,0.9958503590470799,4.25,180.6250929421287,76.53364241297234,257.15873535510104,0.7023875455473451,0.0,0.0,0,0,0
1994-06-22,7.703659923519008,0.006233032111257808,-0.012505711208604109,-0.038514447138502494,-0.04410637037493925,-0.018005362130252056,1.0017087162798475,4.25,183.907022297665,76.54654987250626,260.45357217017124,0.7061028987442975,0.0,0.0,0,0,0
1994-06-23,7.497086112843741,-0.026815022044860082,-0.020749128827071917,-0.0643462105454472,-0.0471967918210916,-0.062360768609084904,0.9745085364485979,4.25,169.0247490189297,76.55945950889348,245.5842085278232,0.6882557719495235,0.0,0.0,0,0,0
1994-06-24,7.460395363724771,-0.004894001291530059,-0.031577790583870224,-0.054256042757757195,-0.05006745514047728,-0.07000841040721739,0.9694017301576526,4.25,166.4566012397231,76.57237132250113,243.02897256222423,0.6849249267887358,0.0,0.0,0,0,0
1994-06-27,7.659757624747844,0.02672274742870151,0.021697964976742146,-0.018133331032394895,-0.035981236545107986,-0.038956851001614945,0.9942677890602487,4.25,179.7077205582049,76.58528531369639,256.2930058719013,0.701180744073934,0.0,0.0,0,0,0
1994-06-28,7.678633088982894,0.002464237794426616,0.0292528364273128,0.002964088797374309,-0.026433303648421114,-0.03917096112432572,0.9963709499811164,4.25,180.94219271860098,76.5982014828465,257.5403942014475,0.7025779131838573,0.0,0.0,0,0,0
1994-06-29,7.693055541047141,0.001878257744199141,0.004347124012346715,-0.001376538239894587,-0.038820270567948234,-0.04254980825520416,0.9978949094257102,4.25,181.86722459176735,76.6111198303188,258.47834442208614,0.7036072015951345,0.0,0.0,0,0,0
1994-06-30,7.641517750331359,-0.006699261488597896,-0.004833586684169999,0.019265036483999243,-0.04627034528776153,-0.049916996664174595,0.9908647164998817,4.25,178.11950805899792,76.62404035648065,254.74354841547859,0.6992110660580526,0.0,0.0,0,0,0
1994-07-01,7.635791616803002,-0.0007493450536196766,-0.007443586483758091,0.023510316079369264,-0.04703544094186074,-0.054195357233077224,0.9897775615000349,4.26,177.62655553932012,76.63699346806473,254.26354900738485,0.6985922922603472,0.0,0.0,0,0,0
1994-07-05,7.569620373736974,-0.008665930971769042,-0.00940878225288,-0.011767637492816396,-0.040409739959779145,-0.06758450075680056,0.9798347317258453,4.26,172.91857612608237,76.64994876934148,249.56852489542385,0.6928701293504061,0.0,0.0,0,0,0
1994-07-06,7.499843355844849,-0.009218033989421559,-0.017804082114942887,-0.023284057340175357,-0.03863195490802207,-0.07622777849084672,0.9704646514846377,4.26,168.04912389867403,76.66290626068105,244.7120301593551,0.6867219555542136,0.0,0.0,0,0,0
1994-07-07,7.618824863744071,0.015864532398066178,0.00650025860977288,-0.009649049965518075,-0.004847913864311715,-0.05463296345054325,0.9855174473993321,4.26,175.95552312300634,76.6758659424537,252.63138906546004,0.6964911358557032,0.0,0.0,0,0,0
1994-07-08,7.620521280153908,0.00022266116365399213,0.016090725976964704,-0.0027476832304080823,-0.010792096768353021,-0.03150944054287386,0.9853937549425826,4.26,175.98138194923993,76.68882781502968,252.6702097642696,0.6964864679275922,0.8292124901148348,0.8292124901148348,1,0,0
1994-07-11,7.609492955389617,-0.001447187713130904,-0.0012248487819771503,-0.0034441303185269723,0.014993404217847228,-0.031082850735825507,0.9829405236116963,4.26,175.12611665566735,76.70179187877937,251.82790853444672,0.6954198113896197,0.8341189527766075,0.8341189527766075,1,0,0
1994-07-12,7.662938810041376,0.007023576336174342,0.005566224189667457,0.012328020653211702,0.027149157174892746,-0.03558086848344988,0.9894997227351052,4.26,178.72304678806452,76.71475813407318,255.4378049221377,0.6996734365241774,0.8210005545297896,0.8210005545297896,1,0,0
1994-07-13,7.829003802005293,0.02167118857145356,0.028846974154855154,0.04388897614827103,0.02209550034724761,-0.007367941804879985,1.010591454681677,4.26,190.2433630740563,76.72772658128156,266.9710896553379,0.7125991182028819,0.7872902543819876,0.7872902543819876,1,0,0
1994-07-14,7.794645059114726,-0.004388648129378447,0.01718743322088967,0.023077075338394426,0.015108414321590935,-0.026127552444657143,1.0058060875850592,4.26,187.640879024703,76.74069722077506,264.3815762454781,0.7097350794613563,0.793032694897929,0.793032694897929,1,0,0
1994-07-15,7.788706630820086,-0.0007618600012704313,-0.005147164595179388,0.022070058527909664,0.012433432887958284,-0.02789985859224775,1.004689956012223,4.26,187.11453446917517,76.75367005292429,263.86820452209946,0.7091211872535554,0.7943720527853323,0.7943720527853323,1,0,0
1994-07-18,7.808642921646407,0.00255964074284587,0.001795830653675834,0.02617125312084534,0.02187067762916617,-0.025463195944990802,1.0062101028440065,4.26,188.45319874267832,76.76664507809991,265.21984382077824,0.710554670524673,0.7925478765871923,0.7925478765871923,1,0,0
1994-07-19,7.735260776168326,-0.009397554250388018,-0.006861967870284591,0.009437889029229929,0.013026699045379564,-0.019411736229798304,0.9964072248410745,4.26,183.0448450345299,76.77962229667264,259.8244673312025,0.7044942568907478,0.8071855503178511,0.8071855503178511,1,0,0
1994-07-20,7.625187234331135,-0.01423010096522126,-0.023493927069800136,-0.026033525187706852,0.007340772436482013,-0.022564739406688017,0.9818863418446874,4.26,175.13936724121208,76.79260170901327,251.93196895022535,0.6951851643560754,0.8362273163106253,0.8362273163106253,1,0,0
1994-07-21,7.682026569042708,0.007454155939366602,-0.006882018417482261,-0.014448187084584063,0.024291602444720173,0.003407336781305892,0.9888611394377387,4.26,210.3125496715189,45.45571969603938,255.76826936755828,0.8222777211245227,0.8222777211245227,0.8222777211245227,0,0,0
1994-07-22,7.7424716785803795,0.007868380692831245,0.015381188768872622,-0.005936152744122403,0.01622911893206913,0.00503809299043434,0.9962949504566426,4.26,215.1649182756701,45.46340387722609,260.6283221528962,0.8255623045811757,0.0,0.0,0,0,0
1994-07-25,7.764740622875244,0.002876206103080925,0.010767217880482294,-0.005622269991301776,0.01892512827133297,0.03570113854941148,0.9981174584454893,4.26,216.9084969093245,45.47108935740534,262.37958626672986,0.8266973052119216,0.0,0.0,0,0,0
1994-07-26,7.720202734285515,-0.005735914533773201,-0.002876206103081036,-0.0019466754022313681,0.014548903526809154,0.03482487963359482,0.9920468963669329,4.26,213.0649960410667,45.47877613679671,258.5437721778634,0.8240964160393317,0.0,0.0,0,0,0
1994-07-27,7.673543192513243,-0.006043823378504842,-0.011745071057921663,0.0063416092872308205,0.0013838532102032897,0.0017997394226756391,0.9857079018330391,4.26,209.0928886080224,45.48646421561984,254.57935282364224,0.8213269705060088,0.0,0.0,0,0,0
1994-07-28,7.680542447399154,0.0009121281669124404,-0.005137207953131662,-0.00019319402636985838,-0.01896299431712012,0.0002486586341778896,0.986263561976376,4.26,209.55588013426583,45.494153594094385,255.05003372836023,0.8216265533117015,0.0,0.0,0,0,0
1994-07-29,7.850636509241451,0.022146100097382604,0.02307842834598106,0.013970323063668522,0.007183322614703558,0.02048353444915607,1.007754538263027,4.26,223.36205735917525,45.50184427244005,268.8639016316153,0.8307625382347366,0.0,0.0,0,0,0
1994-08-01,7.923170122894543,0.00923920163259484,0.031589914014152676,0.020403707955493067,0.017263905093354293,0.03685817160484528,1.016003652777797,4.47,229.4281310666268,45.50991543291218,274.938046499539,0.8344721073989718,0.0,0.0,0,0,0
1994-08-02,7.9062033698356124,-0.0021414096625167467,0.00707800705442807,0.024092713877067906,0.012493905684783924,0.0354137156437786,1.0134750654857347,4.47,227.8301152337914,45.51798802505444,273.3481032588458,0.8334797736571402,0.0,0.0,0,0,0
1994-08-03,7.85742346936108,-0.006169826172274018,-0.008298023709409463,0.02396289070572255,0.015792963770416835,0.03802080968586563,1.0068714927122095,4.47,223.49134529693893,45.52606204912079,269.0174073460597,0.8307690848029147,0.0,0.0,0,0,0
1994-08-04,7.795281296173433,-0.007908721405936903,-0.014029752141891394,0.01493889911553481,0.022306870194147788,0.03939254812546711,0.9985607127337452,4.47,218.0699530824502,45.53413750536521,263.60409058781545,0.8272631604318892,0.0,0.0,0,0,0
1994-08-05,7.786797919643966,-0.001088270738046404,-0.008988385313901892,-0.008131645061179027,0.013638504066553203,0.022047108170084595,0.9971267937910221,4.47,217.23964811379597,45.54221439404175,262.78186250783773,0.8266919415236148,0.0,0.0,0,0,0
1994-08-08,7.82370161076936,0.004739264008931876,0.0036458356685447058,-0.012554130554102594,0.0104914729509058,0.026662261431458,1.0008065891235576,4.47,220.20835144216588,45.550292715404495,265.75864415757036,0.8286027803167246,0.0,0.0,0,0,0
1994-08-09,7.861240891713319,0.004798148346082831,0.009560152046780734,-0.005686987295803414,0.012428009321236333,0.03308340487330308,1.0052585614612737,4.47,223.25650307754321,45.55837246970758,268.8148755472508,0.8305213862255195,0.0,0.0,0,0,0
1994-08-10,7.930593320072878,0.008822071389857244,0.013662549343188335,0.00931219387590776,0.027251950891524768,0.034928441511339337,1.0137740129049129,4.47,229.0404811385614,45.56645365720517,274.60693479576656,0.8340666316708487,0.0,0.0,0,0,0
1994-08-11,7.942470176662159,0.0014976000041786452,0.01033288332818616,0.018881792060663427,0.0350459986217706,0.014493079518980823,1.014938823915335,4.47,229.94424549938157,45.574536278151506,275.5187817775331,0.834586462729969,0.0,0.0,0,0,0
1994-08-12,7.994855851962788,0.006595640164259731,0.008103117799176163,0.0267193183213279,0.040923334089517205,0.02568568438070762,1.021277371053679,4.47,234.3664561611838,45.582620332800836,279.94907649398465,0.837175314511958,0.0,0.0,0,0,0
1994-08-15,7.997400800197613,0.0003183232170722583,0.006916062926727751,0.02220166336471152,0.01869457218957926,0.02679445757421628,1.0205359981502953,4.47,234.4625388286289,45.59070582140748,280.0532446500364,0.8372070072661393,0.0,0.0,0,0,0
1994-08-16,8.070571298149552,0.009149284846412975,0.009470520493271462,0.02662816332939144,0.018603812990091395,0.033543392767653835,1.0295146802055786,4.47,240.7668678399958,45.5987927442258,286.3656605842216,0.8407672461453704,0.0,0.0,0,0,0
1994-08-17,8.205671027282717,0.01673979748672072,0.026042239508611065,0.03468564029296495,0.037877555564742815,0.06081375466534822,1.04638418076033,4.47,252.7203570124567,45.60688110151018,298.32723811396687,0.8471246494626566,0.0,0.0,0,0,0
1994-08-18,8.178736128810625,-0.0032824735944857464,0.013402375949007839,0.029747162645029634,0.04089287801560637,0.07259479373663491,1.0425864080573455,4.47,250.09546664564087,45.614970893515085,295.710437539156,0.8457444678885402,0.0,0.0,0,0,0
1994-08-19,8.14671068662874,-0.003915695735563718,-0.0071853161621934225,0.018994067870363285,0.045082323152060955,0.0604897826647246,1.0381424600948919,4.47,247.02300053213023,45.623062120495,292.64606265262523,0.844101568608322,0.0,0.0,0,0,0
1994-08-22,8.118927256331661,-0.0034103862731593715,-0.00731272797373661,0.015195744113643217,0.04265287735923162,0.0486221446302153,1.0335219536586482,4.47,244.3625454839062,45.63115478270446,289.99370026661063,0.8426477722076284,0.7597736556096222,0.7597736556096222,0,1,0
1994-08-23,8.202277547222902,0.010266170426177723,0.006820772546319187,0.016319321669774123,0.0483883403646721,0.05634920026287249,1.0437688101839584,4.47,251.7513993095131,45.63924888039806,297.39064818991113,0.8465343508338796,0.74747742777925,0.74747742777925,0,1,0
1994-08-24,8.238332706523307,0.004395749728392406,0.014707047670432738,0.003980378829713471,0.04796848487463201,0.067113518915348,1.0479920300690337,4.47,254.93242600196632,45.64734441383041,300.5797704157967,0.8481356734330934,0.7424095639171595,0.7424095639171595,0,1,0
1994-08-25,8.30301918070564,0.007851889027389314,0.012282153694841202,0.015195875002888437,0.046960655477078284,0.08203198605913231,1.0558530832750315,4.47,260.7954535621187,45.65544138325619,306.4508949453749,0.8510187369777651,0.7329763000699623,0.7329763000699623,0,1,0
